"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","OrderEx","Gender","ProlificID","difficulty","attentionCheck","attCheck2Choice","attCheck2Text","dominantHand","Age","comments","responses","test_part","user_agent","success","choice","x_cord","y_cord","time_cord","first_movement_time","trajectory","trial_num","Left_option","Right_option","key_press","response"
"null","","","html-keyboard-response","239","457059","0.0-13.55-0.55-2.55","First_First","Female","5a9b273089de8200013f0bca","3","To decide between options","","yes","Right handed","32","very long I started getting bored towards the end","","fixationMouse","","","","","","","","","","","","null",""
"1363","How much conflict did you experience in making this decision?:","","html-slider-response","240","458931","0.0-13.55-0.55-3.55","First_First","Female","5a9b273089de8200013f0bca","3","To decide between options","","yes","Right handed","32","very long I started getting bored towards the end","","Slider","","","","","","","","","55","","","","1708"
"1428","","0","html-button-response","241","460363","0.0-13.55-0.55-4.55","First_First","Female","5a9b273089de8200013f0bca","3","To decide between options","","yes","Right handed","32","very long I started getting bored towards the end","","","","","","","","","","","","","","",""
"881.6999999992549","stim/8.png,stim/6.png","","cta-radio","242","461245","0.0-13.56-0.56-1.56","First_First","Female","5a9b273089de8200013f0bca","3","To decide between options","","yes","Right handed","32","very long I started getting bored towards the end","","trial","","","stim/6.png","933,929,902,858,809,769,744,735,735,743,772,806,865,947,1046,1141,1210,1249,1267,1270,1270,1259,1252,1249,1249,1249,1250","844,835,789,714,631,562,515,493,478,464,446,437,432,429,423,410,396,382,370,359,348,331,321,315,312,308,305","1710164235885,1710164235903,1710164235920,1710164235936,1710164235953,1710164235970,1710164235987,1710164236003,1710164236020,1710164236036,1710164236053,1710164236070,1710164236086,1710164236103,1710164236120,1710164236136,1710164236153,1710164236170,1710164236187,1710164236203,1710164236220,1710164236236,1710164236253,1710164236270,1710164236287,1710164236303,1710164236320","461872.3999999985","hidden","56","stim/8.png","stim/6.png","",""
"null","","","html-keyboard-response","243","461355","0.0-13.56-0.56-2.56","First_First","Female","5a9b273089de8200013f0bca","3","To decide between options","","yes","Right handed","32","very long I started getting bored towards the end","","fixationMouse","","","","","","","","","","","","null",""
"1363","How much conflict did you experience in making this decision?:","","html-slider-response","244","463219","0.0-13.56-0.56-3.56","First_First","Female","5a9b273089de8200013f0bca","3","To decide between options","","yes","Right handed","32","very long I started getting bored towards the end","","Slider","","","","","","","","","56","","","","2475"
"1883","","0","html-button-response","245","465107","0.0-13.56-0.56-4.56","First_First","Female","5a9b273089de8200013f0bca","3","To decide between options","","yes","Right handed","32","very long I started getting bored towards the end","","","","","","","","","","","","","","",""
"825.7999999970198","stim/8.png,stim/4.png","","cta-radio","246","465933","0.0-13.57-0.57-1.57","First_First","Female","5a9b273089de8200013f0bca","3","To decide between options","","yes","Right handed","32","very long I started getting bored towards the end","","trial","","","stim/4.png","934,930,920,912,917,942,992,1064,1144,1204,1235,1238,1238,1238,1239,1240,1243,1246,1248,1249,1249,1249","842,826,793,741,675,598,530,475,429,402,385,380,378,376,374,372,370,367,364,359,355,353","1710164240685,1710164240703,1710164240720,1710164240736,1710164240753,1710164240770,1710164240786,1710164240803,1710164240820,1710164240836,1710164240853,1710164240870,1710164240886,1710164240903,1710164240920,1710164240936,1710164240953,1710164240970,1710164240986,1710164241003,1710164241020,1710164241036","466672.3999999985","hidden","57","stim/8.png","stim/4.png","",""
"null","","","html-keyboard-response","247","466041","0.0-13.57-0.57-2.57","First_First","Female","5a9b273089de8200013f0bca","3","To decide between options","","yes","Right handed","32","very long I started getting bored towards the end","","fixationMouse","","","","","","","","","","","","null",""
"1270","How much conflict did you experience in making this decision?:","","html-slider-response","248","467819","0.0-13.57-0.57-3.57","First_First","Female","5a9b273089de8200013f0bca","3","To decide between options","","yes","Right handed","32","very long I started getting bored towards the end","","Slider","","","","","","","","","57","","","","2178"
