"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","OrderEx","Gender","ProlificID","difficulty","attentionCheck","attCheck2Choice","attCheck2Text","dominantHand","Age","comments","responses","test_part","user_agent","success","choice","x_cord","y_cord","time_cord","first_movement_time","trajectory","trial_num","Left_option","Right_option","key_press","response"
"2037","How much conflict did you experience in making this decision?:","","html-slider-response","163","427177","0.0-13.35-0.35-3.35","First_First","Male","65b8200c6718c6362f486a45","6","To decide between options","","yes","Right handed","26","","","Slider","","","","","","","","","35","","","","1064"
"1254","","0","html-button-response","164","428441","0.0-13.35-0.35-4.35","First_First","Male","65b8200c6718c6362f486a45","6","To decide between options","","yes","Right handed","26","","","","","","","","","","","","","","","",""
"985.5","stim/7.png,stim/12.png","","cta-radio","165","429429","0.0-13.36-0.36-1.36","First_First","Male","65b8200c6718c6362f486a45","6","To decide between options","","yes","Right handed","26","","","trial","","","stim/7.png","688,686,672,635,605,529,473,460,449,447,446,441,438,431,430,428,425,425,425,425,425","608,605,583,539,509,431,386,371,357,351,347,339,334,322,309,300,287,277,262,259,258","1710163976548,1710163976628,1710163976643,1710163976663,1710163976693,1710163976713,1710163976744,1710163976769,1710163976791,1710163976819,1710163976843,1710163976864,1710163976889,1710163976919,1710163976943,1710163976963,1710163976993,1710163977018,1710163977043,1710163977064,1710163977094","432419.89999997616","hidden","36","stim/7.png","stim/12.png","",""
"null","","","html-keyboard-response","166","429537","0.0-13.36-0.36-2.36","First_First","Male","65b8200c6718c6362f486a45","6","To decide between options","","yes","Right handed","26","","","fixationMouse","","","","","","","","","","","","null",""
"2277","How much conflict did you experience in making this decision?:","","html-slider-response","167","432337","0.0-13.36-0.36-3.36","First_First","Male","65b8200c6718c6362f486a45","6","To decide between options","","yes","Right handed","26","","","Slider","","","","","","","","","36","","","","223"
"1176","","0","html-button-response","168","433521","0.0-13.36-0.36-4.36","First_First","Male","65b8200c6718c6362f486a45","6","To decide between options","","yes","Right handed","26","","","","","","","","","","","","","","","",""
"1863.6000000238419","stim/5.png,stim/4.png","","cta-radio","169","435386","0.0-13.37-0.37-1.37","First_First","Male","65b8200c6718c6362f486a45","6","To decide between options","","yes","Right handed","26","","","trial","","","stim/4.png","684,662,635,589,538,491,477,454,439,422,415,408,406,406,408,415,510,616,738,834,954,1005,1047,1052,1055,1056,1051,1043,991,972,968,967","598,557,523,455,388,337,322,293,270,257,250,241,241,240,239,234,222,220,209,199,199,193,188,188,187,186,191,200,234,243,245,246","1710163981732,1710163981752,1710163981770,1710163981793,1710163981819,1710163981853,1710163981870,1710163981899,1710163981923,1710163981952,1710163981971,1710163981993,1710163982023,1710163982046,1710163982107,1710163982122,1710163982152,1710163982171,1710163982193,1710163982218,1710163982253,1710163982272,1710163982303,1710163982322,1710163982352,1710163982373,1710163982708,1710163982723,1710163982753,1710163982773,1710163982793,1710163982819","437603.2999999523","hidden","37","stim/5.png","stim/4.png","",""
"null","","","html-keyboard-response","170","435500","0.0-13.37-0.37-2.37","First_First","Male","65b8200c6718c6362f486a45","6","To decide between options","","yes","Right handed","26","","","fixationMouse","","","","","","","","","","","","null",""
"1912","How much conflict did you experience in making this decision?:","","html-slider-response","171","437921","0.0-13.37-0.37-3.37","First_First","Male","65b8200c6718c6362f486a45","6","To decide between options","","yes","Right handed","26","","","Slider","","","","","","","","","37","","","","1064"
"1074","","0","html-button-response","172","439001","0.0-13.37-0.37-4.37","First_First","Male","65b8200c6718c6362f486a45","6","To decide between options","","yes","Right handed","26","","","","","","","","","","","","","","","",""
